,internal_id,media_outlet,policy
2822,1588,MSNBC,Does not mention
2823,1589,CBS,Does not mention
2824,1589,CBS,Does not mention
2825,1590,CNN,Does not mention
2826,1590,CNN,Does not mention
2827,1591,CBS,Neutral
2828,1591,CBS,Neutral
2829,1593,CNN,Neutral
2830,1593,CNN,Neutral
2831,1594,CNN,Does not mention
2832,1594,CNN,Does not mention
2833,1595,MSNBC,Neutral
2834,1595,MSNBC,Supports
2835,1596,PBS,Does not mention
2836,1596,PBS,Does not mention
2837,1597,MSNBC,Does not mention
2838,1597,MSNBC,Does not mention
2839,1598,CNN,Neutral
2840,1598,CNN,Neutral
2841,1599,CBS,Supports
2842,1599,CBS,Supports
2843,1600,MSNBC,Does not mention
2844,1600,MSNBC,Does not mention
2845,1601,Fox,Opposes
2846,1601,Fox,Does not mention
2847,1602,CNN,Does not mention
2848,1602,CNN,Does not mention
2849,1603,Fox,Does not mention
2850,1603,Fox,Does not mention
2851,1604,CNN,Does not mention
2852,1604,CNN,Does not mention
2853,1606,CBS,Supports
2854,1606,CBS,Supports
2855,1608,MSNBC,Does not mention
2856,1608,MSNBC,Does not mention
2857,1609,Fox,Does not mention
2858,1609,Fox,Does not mention
2859,1610,MSNBC,Neutral
2860,1610,MSNBC,Neutral
2861,1611,MSNBC,Supports
2862,1611,MSNBC,Supports
2863,1612,PBS,Does not mention
2864,1612,PBS,Does not mention
2865,1613,CNN,Does not mention
2866,1613,CNN,Does not mention
2867,1614,Fox,Neutral
2868,1614,Fox,Neutral
2869,1615,Fox,Neutral
2870,1615,Fox,Neutral
2871,1616,CBS,Supports
2872,1616,CBS,Supports
2873,1617,MSNBC,Supports
2874,1617,MSNBC,Supports
2875,1618,CNN,Supports
2876,1618,CNN,Supports
2877,1619,CNN,Does not mention
2878,1619,CNN,Neutral
2879,1620,CNN,Neutral
2880,1620,CNN,Neutral
2881,1621,Fox,Neutral
2882,1621,Fox,Neutral
2883,1622,CNN,Does not mention
2884,1622,CNN,Does not mention
2885,1623,MSNBC,Supports
2886,1623,MSNBC,Supports
2887,1624,CNN,Does not mention
2888,1624,CNN,Does not mention
2889,1625,MSNBC,Neutral
2890,1625,MSNBC,Neutral
2891,1626,MSNBC,Neutral
2892,1626,MSNBC,Neutral
2893,1627,MSNBC,Neutral
2894,1627,MSNBC,Neutral
2895,1628,PBS,Does not mention
2896,1628,PBS,Does not mention
2897,1629,Fox,Does not mention
2898,1629,Fox,Does not mention
2899,1630,CBS,Does not mention
2900,1630,CBS,Does not mention
2901,1632,CNN,Does not mention
2902,1632,CNN,Does not mention
2903,1633,CNN,Does not mention
2904,1633,CNN,Does not mention
2905,1634,CNN,Does not mention
2906,1634,CNN,Does not mention
2907,1635,CNN,Does not mention
2908,1635,CNN,Does not mention
2909,1636,CNN,Does not mention
2910,1636,CNN,Does not mention
2911,1637,CNN,Does not mention
2912,1637,CNN,Neutral
2913,1638,MSNBC,Supports
2914,1638,MSNBC,Supports
2915,1639,CNN,Does not mention
2916,1639,CNN,Supports
2917,1640,CNN,Does not mention
2918,1640,CNN,Neutral
2919,1641,CNN,Does not mention
2920,1641,CNN,Does not mention
2921,1642,Fox,Opposes
2922,1642,Fox,Opposes
2923,1643,CNN,Does not mention
2924,1643,CNN,Does not mention
2925,1644,CNN,Opposes
2926,1644,CNN,Opposes
2927,1645,Fox,Does not mention
2928,1645,Fox,Does not mention
2929,1646,CNN,Supports
2930,1646,CNN,Supports
2931,1647,MSNBC,Does not mention
2932,1647,MSNBC,Does not mention
2933,1648,MSNBC,Supports
2934,1648,MSNBC,Does not mention
2935,1649,CBS,Supports
2936,1649,CBS,Supports
2937,1650,CNN,Does not mention
2938,1650,CNN,Does not mention
2939,1651,Fox,Opposes
2940,1651,Fox,Supports
2941,1652,CNN,Does not mention
2942,1652,CNN,Does not mention
2943,1653,Fox,Neutral
2944,1653,Fox,Neutral
2945,1654,Fox,Does not mention
2946,1654,Fox,Does not mention
2947,1655,Fox,Does not mention
2948,1655,Fox,Opposes
2949,1656,Fox,Opposes
2950,1656,Fox,Opposes
2951,1657,MSNBC,Supports
2952,1657,MSNBC,Does not mention
2953,1658,CNN,Does not mention
2954,1658,CNN,Does not mention
2955,1659,MSNBC,Supports
2956,1659,MSNBC,Does not mention
2957,1660,CNN,Does not mention
2958,1660,CNN,Does not mention
2959,1661,MSNBC,Does not mention
2960,1661,MSNBC,Neutral
2961,1662,MSNBC,Does not mention
2962,1662,MSNBC,Does not mention
2963,1663,CNN,Does not mention
2964,1663,CNN,Does not mention
2965,1664,CNN,Does not mention
2966,1664,CNN,Does not mention
2967,1666,CNN,Does not mention
2968,1666,CNN,Does not mention
2969,1667,CNN,Does not mention
2970,1667,CNN,Does not mention
2971,1668,MSNBC,Does not mention
2972,1668,MSNBC,Does not mention
2973,1669,CNN,Does not mention
2974,1669,CNN,Does not mention
2975,1670,Fox,Does not mention
2976,1670,Fox,Does not mention
2977,1671,CBS,Does not mention
2978,1671,CBS,Does not mention
2979,1672,CNN,Does not mention
2980,1672,CNN,Does not mention
2981,1674,Fox,Opposes
2982,1674,Fox,Opposes
2983,1675,CNN,Does not mention
2984,1675,CNN,Does not mention
2985,1676,Fox,Opposes
2986,1676,Fox,Opposes
2987,1677,CNN,Does not mention
2988,1677,CNN,Does not mention
2989,1678,CNN,Does not mention
2990,1678,CNN,Does not mention
2991,1679,CNN,Does not mention
2992,1679,CNN,Does not mention
2993,1680,CNN,Does not mention
2994,1680,CNN,Does not mention
2995,1681,Fox,Does not mention
2996,1681,Fox,Does not mention
2997,1682,Fox,Does not mention
2998,1682,Fox,Does not mention
2999,1683,Fox,Does not mention
3000,1683,Fox,Does not mention
3001,1684,ABC,Neutral
3002,1684,ABC,Neutral
3003,1685,CNN,Does not mention
3004,1685,CNN,Does not mention
3005,1687,ABC,Does not mention
3006,1687,ABC,Does not mention
3007,1688,CNN,Does not mention
3008,1688,CNN,Does not mention
3009,1689,CNN,Does not mention
3010,1689,CNN,Does not mention
3011,1690,CNN,Neutral
3012,1690,CNN,Neutral
3013,1691,Fox,Does not mention
3014,1691,Fox,Does not mention
3015,1692,Fox,Does not mention
3016,1692,Fox,Does not mention
3017,1693,Fox,Debate
3018,1693,Fox,Debate
3019,1694,CBS,Does not mention
3020,1694,CBS,Does not mention
3021,1696,Fox,Opposes
3022,1696,Fox,Opposes
3023,1697,Fox,Opposes
3024,1697,Fox,Opposes
3025,1698,MSNBC,Opposes
3026,1698,MSNBC,Opposes
3027,1699,Fox,Opposes
3028,1699,Fox,Opposes
3029,1700,PBS,Does not mention
3030,1700,PBS,Does not mention
3031,1701,CBS,Does not mention
3032,1701,CBS,Does not mention
3033,1702,CNN,Does not mention
3034,1702,CNN,Does not mention
3035,1704,MSNBC,Supports
3036,1704,MSNBC,Supports
3037,1705,Fox,Does not mention
3038,1705,Fox,Does not mention
3039,1706,CNN,Supports
3040,1706,CNN,Supports
3041,1707,MSNBC,Supports
3042,1707,MSNBC,Supports
3043,1708,NBC,Opposes
3044,1708,NBC,Opposes
3045,1709,ABC,Neutral
3046,1709,ABC,Neutral
3047,1710,CNN,Neutral
3048,1710,CNN,Does not mention
3049,1711,CNN,Does not mention
3050,1711,CNN,Does not mention
3051,1712,CBS,Supports
3052,1712,CBS,Supports
3053,1713,CNN,Does not mention
3054,1713,CNN,Does not mention
3055,1714,CNN,Does not mention
3056,1714,CNN,Does not mention
3057,1715,CNN,Does not mention
3058,1715,CNN,Neutral
3059,1716,CNN,Supports
3060,1716,CNN,Does not mention
3061,1717,CBS,Does not mention
3062,1717,CBS,Does not mention
3063,1718,Fox,Does not mention
3064,1718,Fox,Does not mention
3065,1719,CNN,Opposes
3066,1719,CNN,Opposes
3067,1720,Fox,Opposes
3068,1720,Fox,Opposes
3069,1721,Fox,Opposes
3070,1721,Fox,Does not mention
3071,1723,CNN,Does not mention
3072,1723,CNN,Does not mention
3073,1724,Fox,Does not mention
3074,1724,Fox,Does not mention
3075,1725,CNN,Does not mention
3076,1725,CNN,Does not mention
3077,1726,CNN,Opposes
3078,1726,CNN,Opposes
3079,1727,MSNBC,Does not mention
3080,1727,MSNBC,Does not mention
3081,1728,MSNBC,Does not mention
3082,1728,MSNBC,Does not mention
3083,1729,Fox,Does not mention
3084,1729,Fox,Does not mention
3085,1730,CNN,Does not mention
3086,1730,CNN,Supports
3087,1731,CNN,Does not mention
3088,1731,CNN,Neutral
3089,1734,MSNBC,Does not mention
3090,1734,MSNBC,Does not mention
3091,1735,Fox,Opposes
3092,1735,Fox,Opposes
3093,1736,MSNBC,Does not mention
3094,1736,MSNBC,Does not mention
3095,1737,Fox,Opposes
3096,1737,Fox,Opposes
3097,1739,Fox,Does not mention
3098,1740,CNN,Supports
3099,1740,CNN,Supports
3100,1741,CNN,Does not mention
3101,1741,CNN,Does not mention
3102,1742,Fox,Opposes
3103,1742,Fox,Opposes
3104,1743,Fox,Does not mention
3105,1743,Fox,Neutral
3106,1745,CBS,Does not mention
3107,1745,CBS,Does not mention
3108,1747,Fox,Opposes
3109,1747,Fox,Opposes
3110,1748,Fox,Does not mention
3111,1748,Fox,Does not mention
3112,1749,MSNBC,Does not mention
3113,1749,MSNBC,Does not mention
3114,1750,Fox,Opposes
3115,1750,Fox,Opposes
3116,1753,Fox,Does not mention
3117,1753,Fox,Does not mention
3118,1754,CBS,Does not mention
3119,1754,CBS,Does not mention
3120,1755,CNN,Supports
3121,1755,CNN,Supports
3122,1756,PBS,Supports
3123,1756,PBS,Supports
3124,1757,MSNBC,Supports
3125,1757,MSNBC,Supports
3126,1759,Fox,Opposes
3127,1759,Fox,Opposes
3128,1760,MSNBC,Supports
3129,1760,MSNBC,Supports
3130,1761,CNN,Supports
3131,1761,CNN,Supports
3132,1762,CNN,Neutral
3133,1762,CNN,Neutral
3134,1763,CNN,Supports
3135,1763,CNN,Supports
3136,1764,Fox,Opposes
3137,1764,Fox,Opposes
3138,1765,MSNBC,Neutral
3139,1765,MSNBC,Debate
3140,1766,CNN,Does not mention
3141,1766,CNN,Does not mention
3142,1768,Fox,Neutral
3143,1768,Fox,Neutral
3144,1769,Fox,Does not mention
3145,1769,Fox,Does not mention
3146,1770,Fox,Opposes
3147,1770,Fox,Opposes
3148,1771,Fox,Opposes
3149,1771,Fox,Opposes
3150,1772,CNN,Does not mention
3151,1772,CNN,Does not mention
3152,1773,CNN,Neutral
3153,1773,CNN,Neutral
3154,1774,MSNBC,Supports
3155,1776,CNN,Does not mention
3156,1776,CNN,Does not mention
3157,1777,CNN,Does not mention
3158,1777,CNN,Does not mention
3159,1779,CNN,Neutral
3160,1779,CNN,Neutral
3161,1780,CNN,Neutral
3162,1780,CNN,Neutral
3163,1781,Fox,Opposes
3164,1781,Fox,Opposes
3165,1783,Fox,Does not mention
3166,1783,Fox,Does not mention
3167,1784,CNN,Supports
3168,1784,CNN,Neutral
3169,1785,CNN,Neutral
3170,1785,CNN,Neutral
3171,1786,ABC,Does not mention
3172,1786,ABC,Does not mention
3173,1787,CNN,Does not mention
3174,1787,CNN,Does not mention
3175,1788,CNN,Does not mention
3176,1788,CNN,Does not mention
3177,1789,CBS,Does not mention
3178,1789,CBS,Does not mention
3179,1790,CNN,Does not mention
3180,1790,CNN,Neutral
3181,1791,Fox,Does not mention
3182,1791,Fox,Does not mention
3183,1793,CNN,Neutral
3184,1793,CNN,Neutral
3185,1794,MSNBC,Supports
3186,1794,MSNBC,Supports
3187,1795,CNN,Does not mention
3188,1795,CNN,Neutral
3189,1797,CBS,Does not mention
3190,1797,CBS,Does not mention
3191,1798,MSNBC,Supports
3192,1798,MSNBC,Supports
3193,1799,MSNBC,Supports
3194,1799,MSNBC,Supports
3195,1800,MSNBC,Does not mention
3196,1800,MSNBC,Does not mention
3197,1801,CNN,Does not mention
3198,1801,CNN,Does not mention
3199,1802,Fox,Opposes
3200,1802,Fox,Opposes
3201,1803,CNN,Does not mention
3202,1803,CNN,Does not mention
3203,1804,Fox,Does not mention
3204,1805,CNN,Does not mention
3205,1805,CNN,Does not mention
3206,1806,MSNBC,Does not mention
3207,1806,MSNBC,Does not mention
3208,1807,CNN,Does not mention
3209,1807,CNN,Does not mention
3210,1808,Fox,Does not mention
3211,1808,Fox,Does not mention
3212,1809,CNN,Does not mention
3213,1809,CNN,Does not mention
3214,1810,CNN,Does not mention
3215,1810,CNN,Does not mention
3216,1811,CNN,Does not mention
3217,1811,CNN,Does not mention
3218,1812,CNN,Does not mention
3219,1812,CNN,Does not mention
3220,1813,CNN,Does not mention
3221,1813,CNN,Does not mention
3222,1814,MSNBC,Does not mention
3223,1814,MSNBC,Does not mention
3224,1815,MSNBC,Does not mention
3225,1815,MSNBC,Does not mention
3226,1817,MSNBC,Does not mention
3227,1817,MSNBC,Does not mention
3228,1818,CNN,Does not mention
3229,1818,CNN,Does not mention
3230,1819,MSNBC,Does not mention
3231,1819,MSNBC,Does not mention
3232,1820,MSNBC,Does not mention
3233,1820,MSNBC,Does not mention
3234,1822,CNN,Does not mention
3235,1822,CNN,Does not mention
3236,1823,ABC,Does not mention
3237,1823,ABC,Does not mention
3238,1824,CNN,Supports
3239,1824,CNN,Supports
3240,1825,CBS,Debate
3241,1825,CBS,Neutral
3242,1826,MSNBC,Neutral
3243,1826,MSNBC,Neutral
3244,1827,MSNBC,Does not mention
3245,1827,MSNBC,Supports
3246,1828,CNN,Does not mention
3247,1828,CNN,Does not mention
3248,1829,CNN,Does not mention
3249,1829,CNN,Does not mention
3250,1830,CBS,Does not mention
3251,1830,CBS,Does not mention
3252,1831,CNN,Supports
3253,1831,CNN,Neutral
3254,1832,CNN,Does not mention
3255,1832,CNN,Does not mention
3256,1833,MSNBC,Does not mention
3257,1833,MSNBC,Does not mention
3258,1834,ABC,Does not mention
3259,1834,ABC,Does not mention
3260,1835,MSNBC,Does not mention
3261,1835,MSNBC,Does not mention
3262,1836,CNN,Supports
3263,1836,CNN,Supports
3264,1837,MSNBC,Does not mention
3265,1837,MSNBC,Does not mention
3266,1840,Fox,Does not mention
3267,1840,Fox,Does not mention
3268,1841,CNN,Supports
3269,1841,CNN,Supports
3270,1842,CNN,Does not mention
3271,1842,CNN,Does not mention
3272,1843,CNN,Neutral
3273,1843,CNN,Neutral
3274,1844,Fox,Does not mention
3275,1844,Fox,Does not mention
3276,1845,CNN,Does not mention
3277,1845,CNN,Does not mention
3278,1846,NBC,Does not mention
3279,1846,NBC,Does not mention
3280,1847,CNN,Supports
3281,1847,CNN,Supports
3282,1848,ABC,Does not mention
3283,1848,ABC,Does not mention
3284,1849,Fox,Does not mention
3285,1849,Fox,Does not mention
3286,1850,CNN,Neutral
3287,1850,CNN,Neutral
3288,1851,CNN,Supports
3289,1851,CNN,Supports
3290,1852,CNN,Does not mention
3291,1852,CNN,Does not mention
3292,1853,CNN,Does not mention
3293,1853,CNN,Does not mention
3294,1855,CNN,Does not mention
3295,1855,CNN,Does not mention
3296,1856,CNN,Does not mention
3297,1856,CNN,Does not mention
3298,1857,CNN,Does not mention
3299,1857,CNN,Does not mention
3300,1858,MSNBC,Supports
3301,1858,MSNBC,Supports
3302,1859,CNN,Does not mention
3303,1859,CNN,Does not mention
3304,1862,CNN,Does not mention
3305,1862,CNN,Does not mention
3306,1863,PBS,Does not mention
3307,1863,PBS,Does not mention
3308,1864,CNN,Does not mention
3309,1864,CNN,Does not mention
3310,1865,CNN,Does not mention
3311,1865,CNN,Does not mention
3312,1866,CNN,Does not mention
3313,1866,CNN,Does not mention
3314,1867,CNN,Does not mention
3315,1867,CNN,Does not mention
3316,1868,CBS,Does not mention
3317,1868,CBS,Does not mention
3318,1869,MSNBC,Does not mention
3319,1869,MSNBC,Does not mention
3320,1870,Fox,Opposes
3321,1870,Fox,Opposes
3322,1871,Fox,Opposes
3323,1871,Fox,Opposes
3324,1872,PBS,Supports
3325,1872,PBS,Supports
3326,1873,CNN,Does not mention
3327,1873,CNN,Does not mention
3328,1874,CNN,Does not mention
3329,1874,CNN,Does not mention
3330,1875,MSNBC,Does not mention
3331,1875,MSNBC,Does not mention
3332,1876,CNN,Does not mention
3333,1876,CNN,Does not mention
3334,1877,Fox,Does not mention
3335,1877,Fox,Does not mention
3336,1878,Fox,Does not mention
3337,1878,Fox,Does not mention
3338,1879,MSNBC,Does not mention
3339,1879,MSNBC,Does not mention
3340,1880,PBS,Does not mention
3341,1880,PBS,Does not mention
3342,1881,CNN,Does not mention
3343,1881,CNN,Does not mention
3344,1883,Fox,Opposes
3345,1883,Fox,Opposes
3346,1885,MSNBC,Does not mention
3347,1885,MSNBC,Does not mention
3348,1886,CBS,Does not mention
3349,1886,CBS,Supports
3350,1887,MSNBC,Does not mention
3351,1887,MSNBC,Does not mention
3352,1888,MSNBC,Does not mention
3353,1888,MSNBC,Does not mention
3354,1889,CNN,Does not mention
3355,1889,CNN,Does not mention
3356,1890,Fox,Neutral
3357,1890,Fox,Does not mention
3358,1891,CNN,Does not mention
3359,1891,CNN,Does not mention
3360,1892,MSNBC,Supports
3361,1892,MSNBC,Supports
3362,1893,MSNBC,Supports
3363,1893,MSNBC,Supports
3364,1894,ABC,Does not mention
3365,1894,ABC,Does not mention
3366,1895,CNN,Does not mention
3367,1895,CNN,Does not mention
3368,1896,CNN,Neutral
3369,1897,ABC,Does not mention
3370,1897,ABC,Does not mention
3371,1898,NBC,Does not mention
3372,1898,NBC,Does not mention
3373,1899,CNN,Does not mention
3374,1899,CNN,Does not mention
3375,1900,Fox,Does not mention
3376,1900,Fox,Does not mention
3377,1901,CNN,Neutral
3378,1901,CNN,Neutral
3379,1902,CNN,Does not mention
3380,1902,CNN,Does not mention
3381,1903,MSNBC,Does not mention
3382,1903,MSNBC,Does not mention
3383,1904,Fox,Does not mention
3384,1904,Fox,Does not mention
3385,1906,MSNBC,Does not mention
3386,1906,MSNBC,Does not mention
3387,1907,CNN,Does not mention
3388,1907,CNN,Does not mention
3389,1908,CNN,Does not mention
3390,1908,CNN,Does not mention
3391,1909,Fox,Opposes
3392,1909,Fox,Opposes
3393,1910,CBS,Does not mention
3394,1910,CBS,Does not mention
3395,1911,CNN,Does not mention
3396,1911,CNN,Does not mention
3397,1912,MSNBC,Does not mention
3398,1912,MSNBC,Does not mention
3399,1914,CNN,Does not mention
3400,1914,CNN,Does not mention
3401,1915,CNN,Does not mention
3402,1915,CNN,Does not mention
3403,1916,CNN,Does not mention
3404,1916,CNN,Does not mention
3405,1917,CNN,Does not mention
3406,1917,CNN,Does not mention
3407,1918,ABC,Does not mention
3408,1918,ABC,Does not mention
3409,1919,CNN,Does not mention
3410,1919,CNN,Does not mention
3411,1920,CNN,Does not mention
3412,1920,CNN,Does not mention
3413,1922,CNN,Does not mention
3414,1922,CNN,Does not mention
3415,1923,Fox,Opposes
3416,1923,Fox,Opposes
3417,1924,CNN,Supports
3418,1924,CNN,Supports
3419,1925,CNN,Does not mention
3420,1926,CNN,Does not mention
3421,1926,CNN,Does not mention
3422,1927,Fox,Does not mention
3423,1927,Fox,Does not mention
3424,1929,CBS,Does not mention
3425,1929,CBS,Does not mention
3426,1930,MSNBC,Does not mention
3427,1930,MSNBC,Does not mention
3428,1931,Fox,Does not mention
3429,1931,Fox,Does not mention
3430,1932,CNN,Neutral
3431,1932,CNN,Does not mention
3432,1933,CNN,Does not mention
3433,1933,CNN,Does not mention
3434,1934,Fox,Does not mention
3435,1934,Fox,Does not mention
3436,1935,CNN,Does not mention
3437,1935,CNN,Does not mention
3438,1936,CNN,Does not mention
3439,1936,CNN,Does not mention
3440,1937,MSNBC,Supports
3441,1937,MSNBC,Supports
3442,1938,CNN,Neutral
3443,1938,CNN,Neutral
3444,1939,CNN,Does not mention
3445,1939,CNN,Does not mention
3446,1940,CNN,Does not mention
3447,1940,CNN,Does not mention
3448,1941,CNN,Does not mention
3449,1941,CNN,Does not mention
3450,1942,CNN,Debate
3451,1942,CNN,Debate
3452,1943,MSNBC,Does not mention
3453,1943,MSNBC,Does not mention
3454,1944,MSNBC,Does not mention
3455,1944,MSNBC,Does not mention
3456,1945,Fox,Does not mention
3457,1945,Fox,Does not mention
3458,1946,CNN,Supports
3459,1946,CNN,Supports
3460,1947,CNN,Does not mention
3461,1947,CNN,Does not mention
3462,1948,CNN,Does not mention
3463,1948,CNN,Does not mention
3464,1949,CNN,Does not mention
3465,1949,CNN,Does not mention
3466,1950,Fox,Does not mention
3467,1950,Fox,Does not mention
3468,1952,Fox,Does not mention
3469,1952,Fox,Opposes
3470,1953,Fox,Does not mention
3471,1953,Fox,Opposes
3472,1954,MSNBC,Does not mention
3473,1954,MSNBC,Does not mention
3474,1955,ABC,Does not mention
3475,1955,ABC,Does not mention
3476,1956,CNN,Does not mention
3477,1956,CNN,Does not mention
3478,1957,CNN,Supports
3479,1957,CNN,Supports
3480,1958,ABC,Does not mention
3481,1958,ABC,Does not mention
3482,1959,ABC,Does not mention
3483,1959,ABC,Does not mention
3484,1960,Fox,Neutral
3485,1960,Fox,Neutral
3486,1961,CNN,Does not mention
3487,1961,CNN,Does not mention
3488,1962,Fox,Does not mention
3489,1962,Fox,Does not mention
3490,1963,Fox,Does not mention
3491,1963,Fox,Does not mention
3492,1965,CNN,Supports
3493,1965,CNN,Supports
3494,1966,CBS,Does not mention
3495,1966,CBS,Does not mention
3496,1968,Fox,Opposes
3497,1968,Fox,Opposes
3498,1969,CNN,Supports
3499,1969,CNN,Supports
3500,1970,Fox,Opposes
3501,1970,Fox,Opposes
3502,1971,CNN,Supports
3503,1971,CNN,Supports
3504,1972,CBS,Supports
3505,1972,CBS,Supports
3506,1973,CNN,Supports
3507,1973,CNN,Supports
3508,1974,CNN,Supports
3509,1974,CNN,Supports
3510,1975,NBC,Does not mention
3511,1975,NBC,Does not mention
3512,1976,Fox,Opposes
3513,1976,Fox,Does not mention
3514,1977,CNN,Does not mention
3515,1977,CNN,Does not mention
3516,1978,CNN,Supports
3517,1978,CNN,Supports
3518,1979,CNN,Supports
3519,1979,CNN,Supports
3520,1980,CNN,Supports
3521,1980,CNN,Supports
3522,1981,CBS,Supports
3523,1981,CBS,Supports
3524,1983,CBS,Does not mention
3525,1983,CBS,Does not mention
3526,1984,CNN,Supports
3527,1984,CNN,Supports
3528,1985,MSNBC,Supports
3529,1985,MSNBC,Supports
3530,1986,CNN,Supports
3531,1986,CNN,Supports
3532,1987,CNN,Supports
3533,1987,CNN,Supports
3534,1988,CBS,Does not mention
3535,1988,CBS,Does not mention
3536,1990,CBS,Does not mention
3537,1991,CNN,Does not mention
3538,1991,CNN,Opposes
3539,1992,CNN,Supports
3540,1992,CNN,Supports
3541,1993,CBS,Does not mention
3542,1993,CBS,Does not mention
3543,1994,CNN,Supports
3544,1994,CNN,Supports
3545,1996,CNN,Does not mention
3546,1996,CNN,Does not mention
3547,1997,CNN,Supports
3548,1997,CNN,Supports
3549,1998,Fox,Does not mention
3550,1998,Fox,Opposes
3551,1999,CNN,Does not mention
3552,1999,CNN,Neutral
3553,2000,Fox,Debate
3554,2000,Fox,Debate
3555,2001,CNN,Supports
3556,2001,CNN,Supports
3557,2002,CNN,Supports
3558,2002,CNN,Supports
3559,2003,Fox,Supports
3560,2003,Fox,Supports
3561,2004,MSNBC,Supports
3562,2004,MSNBC,Supports
3563,2005,CNN,Supports
3564,2005,CNN,Supports
3565,2006,CNN,Supports
3566,2006,CNN,Supports
3567,2007,Fox,Opposes
3568,2007,Fox,Opposes
3569,2008,PBS,Does not mention
3570,2008,PBS,Does not mention
3571,2009,MSNBC,Supports
3572,2009,MSNBC,Supports
3573,2011,Fox,Does not mention
3574,2011,Fox,Does not mention
3575,2013,MSNBC,Neutral
3576,2013,MSNBC,Neutral
3577,2014,Fox,Does not mention
3578,2014,Fox,Does not mention
3579,2015,Fox,Opposes
3580,2015,Fox,Opposes
3581,2016,CBS,Opposes
3582,2016,CBS,Opposes
3583,2018,PBS,Supports
3584,2018,PBS,Supports
3585,2019,MSNBC,Supports
3586,2019,MSNBC,Supports
3587,2020,Fox,Opposes
3588,2020,Fox,Opposes
3589,2022,CNN,Supports
3590,2022,CNN,Supports
3591,2023,CNN,Supports
3592,2023,CNN,Supports
3593,2024,CNN,Does not mention
3594,2024,CNN,Does not mention
3595,2025,CNN,Does not mention
3596,2025,CNN,Does not mention
3597,2026,MSNBC,Does not mention
3598,2026,MSNBC,Does not mention
3599,2028,CBS,Does not mention
3600,2028,CBS,Does not mention
3601,2029,CNN,Does not mention
3602,2029,CNN,Does not mention
3603,2030,PBS,Supports
3604,2030,PBS,Supports
3605,2031,MSNBC,Does not mention
3606,2031,MSNBC,Does not mention
3607,2033,MSNBC,Supports
3608,2033,MSNBC,Supports
3609,2034,CBS,Does not mention
3610,2034,CBS,Does not mention
3611,2035,MSNBC,Supports
3612,2035,MSNBC,Supports
3613,2038,CNN,Does not mention
3614,2038,CNN,Does not mention
3615,2039,CBS,Does not mention
3616,2039,CBS,Does not mention
3617,2040,Fox,Does not mention
3618,2040,Fox,Does not mention
3619,2041,Fox,Does not mention
3620,2041,Fox,Does not mention
3621,2042,CNN,Does not mention
3622,2042,CNN,Does not mention
3623,2045,CNN,Does not mention
3624,2045,CNN,Does not mention
3625,2046,Fox,Opposes
3626,2046,Fox,Supports
3627,2047,PBS,Supports
3628,2047,PBS,Supports
3629,2048,Fox,Opposes
3630,2048,Fox,Opposes
3631,2049,CNN,Does not mention
3632,2049,CNN,Does not mention
3633,2050,CNN,Supports
3634,2050,CNN,Supports
3635,2051,MSNBC,Supports
3636,2051,MSNBC,Supports
3637,2053,CNN,Does not mention
3638,2053,CNN,Supports
3639,2054,Fox,Does not mention
3640,2054,Fox,Does not mention
3641,2055,MSNBC,Does not mention
3642,2055,MSNBC,Does not mention
3643,2057,CNN,Supports
3644,2057,CNN,Does not mention
3645,2059,CBS,Supports
3646,2059,CBS,Supports
3647,2060,PBS,Supports
3648,2060,PBS,Supports
3649,2062,CNN,Supports
3650,2062,CNN,Supports
3651,2063,CNN,Supports
3652,2063,CNN,Supports
3653,2064,CNN,Supports
3654,2064,CNN,Supports
3655,2065,CNN,Supports
3656,2065,CNN,Supports
3657,2066,CNN,Supports
3658,2066,CNN,Supports
3659,2067,MSNBC,Supports
3660,2067,MSNBC,Supports
3661,2068,Fox,Opposes
3662,2068,Fox,Opposes
3663,2069,CBS,Supports
3664,2069,CBS,Supports
3665,2070,CNN,Neutral
3666,2070,CNN,Neutral
3667,2071,CNN,Does not mention
3668,2071,CNN,Does not mention
3669,2072,Fox,Opposes
3670,2072,Fox,Opposes
3671,2073,CNN,Opposes
3672,2073,CNN,Opposes
3673,2074,MSNBC,Neutral
3674,2074,MSNBC,Neutral
3675,2075,CNN,Does not mention
3676,2075,CNN,Does not mention
3677,2076,CNN,Supports
3678,2076,CNN,Neutral
3679,2077,Fox,Opposes
3680,2077,Fox,Opposes
3681,2078,MSNBC,Supports
3682,2078,MSNBC,Supports
3683,2079,CNN,Supports
3684,2079,CNN,Supports
3685,2080,CBS,Does not mention
3686,2080,CBS,Does not mention
3687,2081,MSNBC,Supports
3688,2081,MSNBC,Supports
3689,2082,Fox,Does not mention
3690,2082,Fox,Does not mention
3691,2083,CNN,Neutral
3692,2083,CNN,Neutral
3693,2084,Fox,Opposes
3694,2084,Fox,Opposes
3695,2085,PBS,Supports
3696,2085,PBS,Supports
3697,2086,CNN,Supports
3698,2086,CNN,Supports
3699,2087,Fox,Neutral
3700,2087,Fox,Neutral
3701,2088,CNN,Neutral
3702,2088,CNN,Neutral
3703,2089,CNN,Does not mention
3704,2089,CNN,Does not mention
3705,2090,CNN,Does not mention
3706,2090,CNN,Does not mention
3707,2091,CBS,Neutral
3708,2091,CBS,Neutral
3709,2092,CNN,Supports
3710,2092,CNN,Supports
3711,2093,CNN,Neutral
